"Index","sfcity_adr","sfcity_days","sfcity_demd","sfcity_demt","sfcity_occ","sfcity_revpar","sfcity_rmrevt","sfcity_supd","sfcity_supt","sfzoneone_adr","sfzoneone_days","sfzoneone_demd","sfzoneone_demt","sfzoneone_occ","sfzoneone_revpar","sfzoneone_rmrevt","sfzoneone_supd","sfzoneone_supt","sfzonetwo_adr","sfzonetwo_days","sfzonetwo_demd","sfzonetwo_demt","sfzonetwo_occ","sfzonetwo_revpar","sfzonetwo_rmrevt","sfzonetwo_supd","sfzonetwo_supt","sfcity_strdays"
2012-10-01,233.734128955436,31,0.0299353225806452,0.927995,0.89000513098395,208.024574056402,216.904103,0.033635,1.042685,253.001900717795,31,0.0226230322580645,0.701314,0.893555267322242,226.071181028925,177.433775,0.025318,0.784858,98.3594191941049,31,0.00708248387096771,0.219556999999999,0.878829119117472,86.4411217272614,21.595499,0.008059,0.249829,31
2012-11-01,176.646050736199,30,0.0253849,0.761546999999999,0.757147970292599,133.747198775117,134.52427,0.033527,1.00581,193.066316179727,30,0.0194206,0.582617999999999,0.767066908918555,148.094782368276,112.483911,0.025318,0.75954,116.666854700855,30,0.00584999999999997,0.175499999999999,0.725896513215035,84.6880630351156,20.4750329999999,0.008059,0.24177,30
2012-12-01,161.898174411996,31,0.0238367741935484,0.73894,0.710972475722504,115.10514587665,119.633037,0.033527,1.039337,176.268340312809,31,0.0180714193548387,0.560213999999999,0.713777524087158,125.81637952343,98.747992,0.025318,0.784858,41.94313549998,31,0.00565861290322581,0.175417,0.702148269416281,29.4503000052036,7.357539,0.008059,0.249829,31
2013-01-01,186.317990916986,31,0.0226583870967742,0.702409999999999,0.675784756383255,125.910858101653,130.87162,0.033529,1.039399,195.837818608762,31,0.0202214838709677,0.626866,0.678368407895862,132.850189215424,122.76407,0.029809,0.924079,118.123733572628,31,0.00222877419354838,0.0690919999999999,0.650736990817046,76.8674829291264,8.161405,0.003425,0.106175,31
2013-02-01,179.489142336016,28,0.0261599285714285,0.732477999999999,0.777481753839229,139.549533178505,131.471848,0.033647,0.942116,187.196548727044,28,0.0233806071428571,0.654656999999999,0.781254624347817,146.248169354954,122.549531,0.029927,0.837956,139.480781822488,28,0.00256360714285714,0.071781,0.748498435870699,104.401147028154,10.01207,0.003425,0.0959,28
2013-03-01,184.965661725407,31,0.0267377741935484,0.828871,0.794655517387832,146.983983617386,153.312673,0.033647,1.043057,193.138919357922,31,0.0237917096774194,0.737543,0.794991468487298,153.543793122404,142.448258,0.029927,0.927737,138.763953226628,31,0.0027228064516129,0.084407,0.794979985872381,110.3145655757,11.712649,0.003425,0.106175,31
2013-04-01,202.102895163144,30,0.0297335,0.892005,0.883768279633813,178.612127967344,180.276793,0.033644,1.00932,210.310196641168,30,0.0265509,0.796527,0.887277770351557,186.603562357974,167.51775,0.029924,0.89772,143.444114446359,30,0.00294053333333333,0.0882159999999999,0.858549878345498,123.153927007299,12.654066,0.003425,0.10275,30
2013-05-01,199.089191378559,31,0.028790935483871,0.892519,0.859071894846063,171.031928880949,177.690886,0.033514,1.038934,206.226650599561,31,0.0256451290322581,0.794999,0.860748104727733,177.50919864792,163.949981,0.029794,0.923614,157.396118810123,31,0.00290732258064516,0.090127,0.848853308217565,133.606216152578,14.18564,0.003425,0.106175,31
2013-06-01,210.544701022624,30,0.0306238333333333,0.918715,0.913680619784985,192.370612922795,193.430575,0.033517,1.00551,217.668988490342,30,0.0272582666666667,0.817748,0.914799028985021,199.123379311116,177.99838,0.029797,0.89391,162.901821699178,30,0.0031015,0.093045,0.905547445255474,147.515328467153,15.1572,0.003425,0.10275,30
2013-07-01,212.879277016514,31,0.0301046451612903,0.933244,0.898083146722661,191.183290975036,198.668308,0.033521,1.039151,219.295235412649,31,0.0267985161290323,0.830754,0.899369605296918,197.227469316569,182.180394,0.029797,0.923707,182.439185534758,31,0.00304177419354839,0.094295,0.887073255627993,161.836922266437,17.203103,0.003429,0.106299,31
2013-08-01,230.367657525342,31,0.0313641290322581,0.972288,0.935628215269318,215.538480266209,223.983709,0.033522,1.039182,237.137884340757,31,0.0279196129032258,0.865508,0.936962645252225,222.189339401432,205.244736,0.029798,0.923738,169.309983700081,31,0.00316645161290323,0.09816,0.923432957977027,156.346419063208,16.619468,0.003429,0.106299,31
2013-09-01,244.893656289847,30,0.030324,0.90972,0.904599964202613,221.530792713243,222.784657,0.033522,1.00566,252.896492238339,30,0.0269744666666667,0.809234,0.905244199834441,228.933082757232,204.65244,0.029798,0.89394,171.120486231382,30,0.00307946666666667,0.092384,0.898065519587829,153.677408379508,15.808795,0.003429,0.10287,30
2013-10-01,247.648799659225,31,0.0304429677419355,0.943732,0.908148909430687,224.901987332344,233.714097,0.033522,1.039182,257.03412369334,31,0.0271592580645161,0.841937,0.911445669659579,234.27263899504,216.406539,0.029798,0.923738,124.412367827398,31,0.0030171935483871,0.093533,0.879904796846631,109.471039238375,11.636662,0.003429,0.106299,31
2013-11-01,215.482310286615,30,0.0268734333333333,0.806203,0.801593835446184,172.729291573453,173.722485,0.033525,1.00575,223.42517414192,30,0.0240177666666666,0.720532999999999,0.806046470002572,180.091072926805,160.985211,0.029797,0.89391,116.916421357154,30,0.00262706666666666,0.0788119999999999,0.765239343625594,89.4690455384018,9.214417,0.003433,0.10299,30
2013-12-01,176.10225531614,31,0.0246328387096774,0.763617999999999,0.734760289624978,129.392944119699,134.474852,0.033525,1.039275,182.378123896296,31,0.0220116451612903,0.682360999999999,0.738720178584767,134.726400254626,124.447719,0.029797,0.923707,119.142477817066,31,0.00241758064516129,0.0749449999999999,0.704218073160876,83.9022861599466,8.929133,0.003433,0.106423,31
2014-01-01,210.988216667134,31,0.0241839677419355,0.749703,0.719054730233267,151.712075217984,158.178499,0.033633,1.042623,221.476079714838,31,0.0215655806451613,0.668533,0.72372577505743,160.287947448302,148.064068,0.029798,0.923738,133.009480962173,31,0.00233745161290322,0.0724609999999999,0.680877253977053,90.5631301504374,9.638,0.003433,0.106423,31
2014-02-01,207.275598856487,28,0.0268845714285714,0.752768,0.799350977568799,165.685952572091,156.030438,0.033633,0.941724,217.104762460343,28,0.0238764642857142,0.668540999999999,0.801277410756234,173.961141927071,145.143435,0.029798,0.834344,150.521047112079,28,0.00269039285714285,0.0753309999999999,0.78368565602763,117.961185551995,11.338901,0.003433,0.096124,28
2014-03-01,205.287050163253,31,0.0271693548387097,0.84225,0.807554239647773,165.78042770412,172.903018,0.033644,1.042964,214.550684810367,31,0.0240754193548387,0.746338,0.807656055380547,173.283159773136,160.127329,0.029809,0.924079,143.196916232866,31,0.00276996774193548,0.085869,0.806865057365419,115.540588030783,12.296176,0.003433,0.106423,31
2014-04-01,210.315417380827,30,0.0294635,0.883905,0.875691018248826,184.171321999643,185.898849,0.033646,1.00938,219.167854276798,30,0.0261683333333333,0.78505,0.877807967976027,192.387288808382,172.057724,0.029811,0.89433,162.608185149993,30,0.0029468,0.088404,0.858374599475677,139.578735799592,14.375214,0.003433,0.10299,30
2014-05-01,225.79241045747,31,0.0291589677419355,0.903928,0.862767930346939,194.806450658438,204.100082,0.033797,1.047707,234.515065745404,31,0.0258597741935484,0.801653,0.863085715023977,202.406603202767,187.999706,0.029962,0.928822,173.415509562484,31,0.00295509677419355,0.091608,0.860791370286498,149.274574105222,15.886248,0.003433,0.106423,31
2014-06-01,236.699736774013,30,0.0305314333333333,0.915943,0.903189957795922,213.784825267227,216.803467,0.033804,1.01412,244.748015546017,30,0.0271023333333333,0.81307,0.904345601566063,221.336791351063,198.997269,0.029969,0.89907,183.931047209648,30,0.0030707,0.092121,0.894465482085639,164.519972812894,16.943912,0.003433,0.10299,30
2014-07-01,236.170189304993,31,0.0304833225806452,0.944983,0.90174005563216,212.964119642542,223.176814,0.033805,1.047955,243.274661566257,31,0.0271030322580645,0.840194,0.9043387473495,220.002702702703,204.397911,0.02997,0.92907,208.8836970882,31,0.00305209677419355,0.094615,0.888787645367952,185.653249290773,19.763531,0.003434,0.106454,31
2014-08-01,256.212042426869,31,0.0319365483870968,0.990033,0.944672653210778,242.036509903942,253.658377,0.033807,1.048017,263.429285390866,31,0.0283547741935484,0.878998,0.946073677673364,249.223512836602,231.553815,0.029971,0.929101,181.886138713441,31,0.00320735483870968,0.099428,0.933999661825765,169.881592049148,18.084575,0.003434,0.106454,31
2014-09-01,268.339460432905,30,0.0306888,0.920664,0.907523066004258,243.524249861998,247.050481,0.033816,1.01448,277.349076440016,30,0.0272514333333333,0.817543,0.908987102512786,252.106733377807,226.744796,0.02998,0.8994,196.057368341175,30,0.00307486666666667,0.092246,0.895418365365948,175.553368278004,18.085508,0.003434,0.10302,30
2014-10-01,273.807674706207,31,0.0303098709677419,0.939606,0.896317452322626,245.41859741905,257.271334,0.033816,1.048296,283.469488086474,31,0.0269482258064516,0.835395,0.898873442510061,254.803194602854,236.808993,0.02998,0.92938,195.106716866178,31,0.00300735483870968,0.093228,0.875758543596295,170.866374208578,18.189409,0.003434,0.106454,31
2014-11-01,208.180057642591,30,0.0269476666666667,0.80843,0.796891018058513,165.896818074284,168.299004,0.033816,1.01448,217.007492736209,30,0.0240232666666667,0.720698,0.801309762063598,173.890222370469,156.396866,0.02998,0.8994,134.541614637751,30,0.00261606666666667,0.078482,0.761813240147544,102.495583381868,10.559095,0.003434,0.10302,30
2014-12-01,218.380825567537,31,0.0264428064516129,0.819727,0.782007643331546,170.775474750867,179.012659,0.033814,1.048234,226.251879257051,31,0.0235851612903226,0.73114,0.786748992271752,178.003438005075,165.421799,0.029978,0.929318,152.596972647606,31,0.00255093548387096,0.0790789999999999,0.742846675559396,113.356153831702,12.067216,0.003434,0.106454,31
2015-01-01,250.565613726376,31,0.0244915806451613,0.759239,0.727141519065414,182.196660990555,190.239186,0.033682,1.044142,263.03740510083,31,0.0217548387096774,0.6744,0.728902992349977,191.728751677968,177.392426,0.029846,0.925226,149.566203374661,31,0.00245090322580645,0.075978,0.713716722715915,106.747900501625,11.363741,0.003434,0.106454,31
2015-02-01,210.704201199959,28,0.0265961428571429,0.744692,0.793109764929411,167.111559483339,156.909733,0.033534,0.938952,219.372700662919,28,0.0237316071428571,0.664485,0.795081986828503,174.419282699008,145.769869,0.029848,0.835744,138.982396251673,28,0.00266785714285714,0.0747,0.776894916382394,107.974717114569,10.381985,0.003434,0.096152,28
2015-03-01,233.766744369239,31,0.0281331935483871,0.872129,0.838945355412033,196.117524438365,203.874757,0.033534,1.039554,243.657624531705,31,0.0251082580645161,0.778356,0.841204035932596,204.96577714182,189.652374,0.029848,0.925288,151.575140674322,31,0.00282051612903226,0.087436,0.821350066695474,124.49625190223,13.253124,0.003434,0.106454,31
2015-04-01,234.964538867994,30,0.0288926666666667,0.86678,0.860720527486495,202.238801835081,203.662563,0.033568,1.00704,243.81755838243,30,0.0257711666666666,0.773134999999999,0.863153252726886,210.451918589722,188.503888,0.029857,0.89571,162.460895625612,30,0.00289183333333333,0.086755,0.842118035332945,136.811250242671,14.094295,0.003434,0.10302,30
2015-05-01,236.211609108523,31,0.0293195806451613,0.908907,0.875838829166008,206.883299157027,214.694385,0.033476,1.037756,244.398423696028,31,0.0261984838709677,0.812153,0.878819357652133,214.782065723737,198.488913,0.029811,0.924141,168.040470163152,31,0.00289261290322581,0.089671,0.853781848649884,143.469903263892,15.068357,0.003388,0.105028,31
2015-06-01,251.115355714459,30,0.0302536666666667,0.90761,0.903741984307165,226.943489863385,227.914808,0.033476,1.00428,258.531842301506,30,0.0270431666666667,0.811295,0.907153958829515,234.528184227299,209.745591,0.029811,0.89433,188.008474862031,30,0.00296563333333333,0.088969,0.875334513970878,164.570306965762,16.726926,0.003388,0.10164,30
2015-07-01,255.804712176397,31,0.0298827741935484,0.926366,0.893971166827666,228.682037024349,236.968788,0.033427,1.036237,262.657908335124,31,0.0267186451612903,0.828278,0.896177807784609,235.388188489062,217.553767,0.029814,0.924234,197.285248978691,31,0.00292161290322581,0.09057,0.875783244372244,172.779115417344,17.868125,0.003336,0.103416,31
2015-08-01,262.014817567362,31,0.0307307419354839,0.952653,0.914578195157402,239.633038955254,249.609202,0.033601,1.041631,269.291463284916,31,0.0272938709677419,0.84611,0.915471622987252,246.528692950054,227.8502,0.029814,0.924234,203.613501380846,31,0.00302525806451613,0.093783,0.906851937804595,184.647298290399,19.0954849999999,0.003336,0.103416,31
2015-09-01,284.554114669882,30,0.030691,0.92073,0.908824400355345,258.609722633501,261.99751,0.03377,1.0131,292.196273717713,30,0.02723,0.8169,0.913237414897542,266.844569652659,238.695136,0.029817,0.89451,219.014833966936,30,0.00304256666666667,0.091277,0.912040367705835,199.750369704237,19.991017,0.003336,0.10008,30
2015-10-01,290.483979232753,31,0.0303144838709677,0.939749,0.897648392732455,260.752477072808,272.982029,0.033771,1.046901,299.262304762751,31,0.0268759032258065,0.833153,0.901331518740574,269.734547653615,249.331287,0.029818,0.924358,214.844802649738,31,0.00292177419354839,0.090575,0.875831592790284,188.167865707434,19.459568,0.003336,0.103416,31
2015-11-01,231.960475131981,30,0.0263926666666666,0.791779999999999,0.785332420825026,182.166081471122,183.661665,0.033607,1.00821,231.960475131981,30,0.0263926666666666,0.791779999999999,0.785332420825026,182.166081471122,183.661665,0.033607,1.00821,156.712959870874,30,0.0023956,0.071868,0.71810551558753,112.536440847322,11.262647,0.003336,0.10008,30
2015-12-01,192.462098819534,31,0.0259848064516129,0.805529,0.773196252316866,148.810973520302,155.033802,0.033607,1.041817,192.462098819534,31,0.0259848064516129,0.805529,0.773196252316866,148.810973520302,155.033802,0.033607,1.041817,132.88112681319,31,0.00241732258064516,0.074937,0.724617080529125,96.287934168794,9.957713,0.003336,0.103416,31
