"geo_ttl","date","seg","adr","occ","revpar","demd","supd","rmrev"
"sfcity",2013-09-10,"transient",290.789085636674,0.613830777520241,178.495290530759,NA,NA,NA
"sfcity",2013-09-11,"contract",137.96603622173,0.0364156085661443,5.02411717047304,NA,NA,NA
"sfcity",2013-09-11,"group",246.736627861611,0.286677865115841,70.7339297212487,NA,NA,NA
"sfcity",2013-09-11,"total",260.70662157871,0.969322666531532,252.708837611103,NA,NA,NA
"sfcity",2013-09-11,"transient",273.820484554585,0.646229192849546,176.950790719381,NA,NA,NA
"sfcity",2013-09-12,"contract",139.448146823412,0.0365617259336934,5.09846492611906,NA,NA,NA
"sfcity",2013-09-12,"group",229.436056283331,0.191991377964313,44.0497446005346,NA,NA,NA
"sfcity",2013-09-12,"total",233.584501476506,0.89461973144006,208.969303979472,NA,NA,NA
"sfcity",2013-09-12,"transient",239.947608608762,0.666066627542053,159.821094452818,NA,NA,NA
"sfcity",2013-09-13,"contract",141.066854352067,0.0364313184323479,5.13925149114981,NA,NA,NA
"sfcity",2013-09-13,"group",206.519218935771,0.183304369988662,37.8558753175724,NA,NA,NA
"sfcity",2013-09-13,"total",219.236689534979,0.899560244278779,197.216609992957,NA,NA,NA
"sfcity",2013-09-13,"transient",226.854828728047,0.679824555857768,154.221483184235,NA,NA,NA
"sfcity",2013-09-14,"contract",140.411200967223,0.0376524876273852,5.28683100716469,NA,NA,NA
"sfcity",2013-09-14,"group",210.129159041375,0.183947209217832,38.652672380951,NA,NA,NA
"sfcity",2013-09-14,"total",223.014038190219,0.955780899413357,213.152558003252,NA,NA,NA
"sfcity",2013-09-14,"transient",230.478598502979,0.734181202568139,169.213054615136,NA,NA,NA
"sfcity",2013-09-15,"contract",137.523598540515,0.0375606678194141,5.16547820211075,NA,NA,NA
"sfcity",2013-09-15,"group",209.55388491289,0.208992501306206,43.795190566378,NA,NA,NA
"sfcity",2013-09-15,"total",213.961905837387,0.850422975021401,181.95812050348,NA,NA,NA
"sfcity",2013-09-15,"transient",220.241930357327,0.60386980589578,132.997451734991,NA,NA,NA
"sfcity",2013-09-16,"contract",138.714777189744,0.0380555789685616,5.27887115745077,NA,NA,NA
"sfcity",2013-09-16,"group",217.088818547481,0.235001694679745,51.0162402546818,NA,NA,NA
"sfcity",2013-09-16,"total",228.67060367016,0.911465094492559,208.425273381894,NA,NA,NA
"sfcity",2013-09-16,"transient",238.296206598125,0.638407820844252,152.130161969761,NA,NA,NA
"sfcity",2013-09-17,"contract",139.167143607525,0.0377582121675977,5.25470253509151,NA,NA,NA
"sfcity",2013-09-17,"group",227.237021254406,0.261939668956627,59.5223901220694,NA,NA,NA
"sfcity",2013-09-17,"total",239.515187298719,0.947507028514779,226.94232340157,NA,NA,NA
"sfcity",2013-09-17,"transient",250.328713939326,0.647809147390554,162.165230744409,NA,NA,NA
"sfcity",2013-09-18,"contract",137.206602231608,0.0365588376124517,5.01611389034162,NA,NA,NA
"sfcity",2013-09-18,"group",224.306490361079,0.268393311883801,60.2023618250421,NA,NA,NA
"sfcity",2013-09-18,"total",243.452160833692,0.956644001053856,232.89704920515,NA,NA,NA
"sfcity",2013-09-18,"transient",257.297330155347,0.651691851557603,167.678573489766,NA,NA,NA
"sfcity",2013-09-19,"contract",139.263164091952,0.0374273530783596,5.21225161327904,NA,NA,NA
"sfcity",2013-09-19,"group",228.16895089567,0.293680245124445,67.0087134288281,NA,NA,NA
"sfcity",2013-09-19,"total",240.94977674591,0.955304705404806,230.180455491605,NA,NA,NA
"sfcity",2013-09-19,"transient",253.060273152435,0.624197107202,157.959490449498,NA,NA,NA
"sfcity",2013-09-20,"contract",139.496548524044,0.0369634969292918,5.15628024301534,NA,NA,NA
"sfcity",2013-09-20,"group",240.109788469452,0.252986133049849,60.7444468923042,NA,NA,NA
"sfcity",2013-09-20,"total",241.357573699995,0.874887442210719,211.160710312574,NA,NA,NA
"sfcity",2013-09-20,"transient",248.334062424649,0.584937812231577,145.259983177254,NA,NA,NA
"sfcity",2013-09-21,"contract",140.312709212985,0.039747006832289,5.57701021174553,NA,NA,NA
"sfcity",2013-09-21,"group",270.34688008759,0.336705454466278,91.0272691234324,NA,NA,NA
"sfcity",2013-09-21,"total",285.454686584498,0.95045347894269,271.311399944731,NA,NA,NA
"sfcity",2013-09-21,"transient",304.367266327515,0.574001017644123,174.707120609553,NA,NA,NA
"sfcity",2013-09-22,"contract",138.150056904551,0.032971920103056,4.55507263848952,NA,NA,NA
"sfcity",2013-09-22,"group",281.879882928398,0.523355066005963,147.523264735745,NA,NA,NA
"sfcity",2013-09-22,"total",332.710601747303,0.945929635861454,314.720818358072,NA,NA,NA
"sfcity",2013-09-22,"transient",417.457327580254,0.389602649752434,162.642480983837,NA,NA,NA
"sfcity",2013-09-23,"contract",146.821674435618,0.0326939232436004,4.800176554495,NA,NA,NA
"sfcity",2013-09-23,"group",285.754700914068,0.54903098608951,156.888185222564,NA,NA,NA
"sfcity",2013-09-23,"total",354.107103397156,0.969471477159204,343.296736603008,NA,NA,NA
"sfcity",2013-09-23,"transient",468.368748804506,0.387746567826093,181.608374825949,NA,NA,NA
"sfcity",2013-09-24,"contract",140.790453720055,0.0338109184714088,4.76025455228146,NA,NA,NA
"sfcity",2013-09-24,"group",293.049630486174,0.54072143023564,158.45821532651,NA,NA,NA
"sfcity",2013-09-24,"total",356.311610809451,0.986257315960635,351.41493292254,NA,NA,NA
"sfcity",2013-09-24,"transient",457.092666250275,0.411724967253585,188.196463043748,NA,NA,NA
"sfcity",2013-09-25,"contract",142.41360832687,0.0341516737450666,4.86366308843699,NA,NA,NA
"sfcity",2013-09-25,"group",286.292294776273,0.492012061185107,140.859262054288,NA,NA,NA
"sfcity",2013-09-25,"total",347.793314268567,0.976763197915145,339.711709858472,NA,NA,NA
"sfcity",2013-09-25,"transient",430.51268510326,0.450599462984971,193.988784715747,NA,NA,NA
"sfcity",2013-09-26,"contract",138.189868918382,0.0379657283127312,5.24647901892726,NA,NA,NA
"sfcity",2013-09-26,"group",254.196553488517,0.273013885386299,69.3991887197066,NA,NA,NA
"sfcity",2013-09-26,"total",268.330533606262,0.895185211825215,240.205525565495,NA,NA,NA
"sfcity",2013-09-26,"transient",283.393138234019,0.584205598126184,165.559857826861,NA,NA,NA
"sfcity",2013-09-27,"contract",146.723141651825,0.036907425860912,5.41517347259486,NA,NA,NA
"sfcity",2013-09-27,"group",215.162770314301,0.219924340827951,47.3195304320886,NA,NA,NA
"sfcity",2013-09-27,"total",228.276118445079,0.937000998201118,213.894950848515,NA,NA,NA
"sfcity",2013-09-27,"transient",236.941395578151,0.680169231512254,161.160246943832,NA,NA,NA
"sfcity",2013-09-28,"contract",144.423285189801,0.0369719788335358,5.33961464310706,NA,NA,NA
"sfcity",2013-09-28,"group",221.65882528436,0.222170289283444,49.2460053356547,NA,NA,NA
"sfcity",2013-09-28,"total",233.506936564194,0.975781047772508,227.851643222758,NA,NA,NA
"sfcity",2013-09-28,"transient",241.775952073485,0.716638779655527,173.266023243996,NA,NA,NA
"sfcity",2013-09-29,"contract",141.413219524915,0.0357722581465242,5.05867019417639,NA,NA,NA
"sfcity",2013-09-29,"group",212.500713140607,0.206660214232028,43.9154429020968,NA,NA,NA
"sfcity",2013-09-29,"total",214.704158559861,0.844440787788976,181.304948795859,NA,NA,NA
"sfcity",2013-09-29,"transient",219.815627645223,0.602008315410423,132.330835699585,NA,NA,NA
"sfcity",2013-09-30,"contract",139.504997105696,0.0364015258712839,5.07819476131639,NA,NA,NA
"sfcity",2013-09-30,"group",218.127523336806,0.250709696186659,54.6866851057191,NA,NA,NA
"sfcity",2013-09-30,"total",228.848281705305,0.858458748915702,196.456809604245,NA,NA,NA
"sfcity",2013-09-30,"transient",239.24480865258,0.571347526857759,136.691929737209,NA,NA,NA
"sfcity",2013-10-01,"contract",137.659547277606,0.036586482711646,5.03647864656517,NA,NA,NA
"sfcity",2013-10-01,"group",235.846587276923,0.335439389936418,79.1122353547574,NA,NA,NA
"sfcity",2013-10-01,"total",249.809094842586,0.947535043607036,236.702871575104,NA,NA,NA
"sfcity",2013-10-01,"transient",265.076848939836,0.575509170958972,152.554157573781,NA,NA,NA
"sfcity",2013-10-02,"contract",138.324623707911,0.0360814932483256,4.99095897639418,NA,NA,NA
"sfcity",2013-10-02,"group",238.929239577317,0.425575502428375,101.682431177946,NA,NA,NA
"sfcity",2013-10-02,"total",267.035444911376,0.987482367974398,263.692793474182,NA,NA,NA
"sfcity",2013-10-02,"transient",298.615113671131,0.525825372297697,157.019403319842,NA,NA,NA
"sfcity",2013-10-03,"contract",138.774991950829,0.0373185630077345,5.17888328101488,NA,NA,NA
"sfcity",2013-10-03,"group",236.308817105758,0.425482391843286,100.545240715815,NA,NA,NA
"sfcity",2013-10-03,"total",264.672389496489,0.982299046244405,259.987435769629,NA,NA,NA
"sfcity",2013-10-03,"transient",296.946830659257,0.519498091393384,154.263311772798,NA,NA,NA
"sfcity",2013-10-04,"contract",141.164541693064,0.0373892918115778,5.27804224280962,NA,NA,NA
"sfcity",2013-10-04,"group",233.088017762471,0.379778661673885,88.5218554380504,NA,NA,NA
"sfcity",2013-10-04,"total",255.004891585597,0.968268330527009,246.913160651807,NA,NA,NA
"sfcity",2013-10-04,"transient",277.831896600943,0.551100377041545,153.113262970947,NA,NA,NA
"sfcity",2013-10-05,"contract",143.266431798674,0.037589366444217,5.38529440403579,NA,NA,NA
"sfcity",2013-10-05,"group",228.746786958682,0.307893013959468,70.4295376702531,NA,NA,NA
"sfcity",2013-10-05,"total",250.615892283545,0.96814917370563,242.633569031814,NA,NA,NA
"sfcity",2013-10-05,"transient",267.910122640233,0.622666793301945,166.818736957525,NA,NA,NA
"sfcity",2013-10-06,"contract",137.589142065377,0.0379959032723792,5.22782373324571,NA,NA,NA
"sfcity",2013-10-06,"group",209.686700187183,0.209152161806234,43.8564266461651,NA,NA,NA
"sfcity",2013-10-06,"total",212.327231483852,0.818309470821343,173.749384436512,NA,NA,NA
"sfcity",2013-10-06,"transient",218.266032689987,0.57116140574273,124.665134057101,NA,NA,NA
"sfcity",2013-10-07,"contract",136.67969648283,0.0373365407926224,5.10314706325444,NA,NA,NA
"sfcity",2013-10-07,"group",224.244832101661,0.241950886669666,54.2562359580875,NA,NA,NA
"sfcity",2013-10-07,"total",223.955231567144,0.846996475568375,189.68929182247,NA,NA,NA
"sfcity",2013-10-07,"transient",229.571660405832,0.567709048106086,130.329908801128,NA,NA,NA
"sfcity",2013-10-08,"contract",141.470979254682,0.0387260460640906,5.47861165934883,NA,NA,NA
"sfcity",2013-10-08,"group",229.538246456177,0.26441260515019,60.6928057270844,NA,NA,NA
"sfcity",2013-10-08,"total",230.921430739063,0.894659204120037,206.59598343927,NA,NA,NA
"sfcity",2013-10-08,"transient",237.395920332815,0.591520552905755,140.424566052837,NA,NA,NA
"sfcity",2013-10-09,"contract",138.771975615494,0.0364436955569528,5.05736363116797,NA,NA,NA
"sfcity",2013-10-09,"group",229.663040479625,0.281507673601812,64.6519082377384,NA,NA,NA
"sfcity",2013-10-09,"total",234.236615809668,0.91247314891622,213.734622419327,NA,NA,NA
"sfcity",2013-10-09,"transient",242.254119957015,0.594521779757455,144.02535055042,NA,NA,NA
"sfcity",2013-10-10,"contract",140.639627449536,0.0361216515371222,5.08013561504283,NA,NA,NA
"sfcity",2013-10-10,"group",231.436970931701,0.30808899284174,71.303183280691,NA,NA,NA
"sfcity",2013-10-10,"total",237.908129162922,0.921439699725002,219.21799509802,NA,NA,NA
"sfcity",2013-10-10,"transient",247.448867792413,0.577229055346139,142.834676202286,NA,NA,NA
"sfcity",2013-10-11,"contract",140.293251554261,0.0359061730009893,5.03739376117864,NA,NA,NA
"sfcity",2013-10-11,"group",242.571473379401,0.360884593574288,87.5403075832417,NA,NA,NA
"sfcity",2013-10-11,"total",260.510919428995,0.941487834922044,245.267861506756,NA,NA,NA
"sfcity",2013-10-11,"transient",280.321244661316,0.544697068346767,152.690160162336,NA,NA,NA
"sfcity",2013-10-12,"contract",140.212809362185,0.036084350364685,5.05948813864188,NA,NA,NA
"sfcity",2013-10-12,"group",259.355632920342,0.367450497375595,95.3003563137423,NA,NA,NA
"sfcity",2013-10-12,"total",277.165063769224,0.975209215372345,270.293924367011,NA,NA,NA
"sfcity",2013-10-12,"transient",297.256776822987,0.571674367632064,169.934079914627,NA,NA,NA
"sfcity",2013-10-13,"contract",139.178241268897,0.0350158478814973,4.87344412468603,NA,NA,NA
"sfcity",2013-10-13,"group",253.694620855964,0.344777892345787,87.4682966781833,NA,NA,NA
"sfcity",2013-10-13,"total",258.0738901902,0.89069723980918,229.865701659229,NA,NA,NA
"sfcity",2013-10-13,"transient",269.177958203269,0.510903499581895,137.523960856359,NA,NA,NA
"sfcity",2013-10-14,"contract",141.628192203723,0.036851627565449,5.21922939185947,NA,NA,NA
"sfcity",2013-10-14,"group",250.144912070343,0.321028778126521,80.3037154765085,NA,NA,NA
"sfcity",2013-10-14,"total",256.315278940155,0.900974515653132,230.933534297604,NA,NA,NA
"sfcity",2013-10-14,"transient",267.74473661597,0.543094109961161,145.410589429236,NA,NA,NA
"sfcity",2013-10-15,"contract",142.80746713584,0.0372723606817067,5.32277142312803,NA,NA,NA
"sfcity",2013-10-15,"group",250.246172913085,0.304929324110452,76.3073963676144,NA,NA,NA
"sfcity",2013-10-15,"total",252.835540126817,0.913545560308633,230.976785171089,NA,NA,NA
"sfcity",2013-10-15,"transient",261.395323867509,0.571343875516474,149.346617380346,NA,NA,NA
"sfcity",2013-10-16,"contract",143.667694254436,0.0359141156084013,5.15969818064628,NA,NA,NA
"sfcity",2013-10-16,"group",244.80770011502,0.280989726146744,68.788448613934,NA,NA,NA
"sfcity",2013-10-16,"total",243.227118121844,0.900497888367615,219.025506262461,NA,NA,NA
"sfcity",2013-10-16,"transient",248.592939407105,0.583594046612469,145.077359467881,NA,NA,NA
"sfcity",2013-10-17,"contract",142.987323663227,0.0360797561922446,5.15894777635082,NA,NA,NA
"sfcity",2013-10-17,"group",243.092125782758,0.270680733812984,65.8003549910354,NA,NA,NA
"sfcity",2013-10-17,"total",235.754698788922,0.888701363051079,209.515522159411,NA,NA,NA
"sfcity",2013-10-17,"transient",238.093294026297,0.58194087304585,138.556219392025,NA,NA,NA
"sfcity",2013-10-18,"contract",142.635159639964,0.0361645598908585,5.15833777334167,NA,NA,NA
"sfcity",2013-10-18,"group",241.299827239579,0.265987202341783,64.1826659730113,NA,NA,NA
"sfcity",2013-10-18,"total",245.213339107083,0.911430526729153,223.494922823383,NA,NA,NA
"sfcity",2013-10-18,"transient",253.010490533703,0.609278764496511,154.15391907703,NA,NA,NA
"sfcity",2013-10-19,"contract",143.051018158604,0.0374934107442236,5.36347058119997,NA,NA,NA
"sfcity",2013-10-19,"group",250.806423799189,0.26930160073444,67.5425714036022,NA,NA,NA
"sfcity",2013-10-19,"total",274.54341737648,0.978337081933548,268.59600582017,NA,NA,NA
"sfcity",2013-10-19,"transient",291.403878394115,0.671542070454883,195.689963835367,NA,NA,NA
"sfcity",2013-10-20,"contract",141.391980458137,0.0367446249020314,5.19539528608961,NA,NA,NA
"sfcity",2013-10-20,"group",245.490638985549,0.280089536258874,68.7593592293573,NA,NA,NA
"sfcity",2013-10-20,"total",243.43770867612,0.862606019169044,209.990832796742,NA,NA,NA
"sfcity",2013-10-20,"transient",249.254475629754,0.545771858008138,136.036078281295,NA,NA,NA
"sfcity",2013-10-21,"contract",147.223763096816,0.0371067575486126,5.46299648262796,NA,NA,NA
"sfcity",2013-10-21,"group",252.483056535215,0.260237161025748,65.705473839828,NA,NA,NA
"sfcity",2013-10-21,"total",246.211170399464,0.865048734007317,212.984661252516,NA,NA,NA
"sfcity",2013-10-21,"transient",249.806214558714,0.567704815432955,141.81619093006,NA,NA,NA
"sfcity",2013-10-22,"contract",142.267549236767,0.0366191628159285,5.20971854892434,NA,NA,NA
"sfcity",2013-10-22,"group",247.339435314991,0.282525598766719,69.8797220609902,NA,NA,NA
"sfcity",2013-10-22,"total",249.186804134753,0.905621631686919,225.668960155364,NA,NA,NA
"sfcity",2013-10-22,"transient",256.752699417929,0.586476870104271,150.57951954545,NA,NA,NA
"sfcity",2013-10-23,"contract",140.846363124094,0.035953074549036,5.06385979336115,NA,NA,NA
"sfcity",2013-10-23,"group",233.788651388365,0.276409875890753,64.6214921149249,NA,NA,NA
"sfcity",2013-10-23,"total",241.61703961641,0.915154177397251,221.116843135314,NA,NA,NA
"sfcity",2013-10-23,"transient",251.217145264981,0.602791226957461,151.431491227028,NA,NA,NA
"sfcity",2013-10-24,"contract",141.253358197012,0.0349335287733262,4.93447825290428,NA,NA,NA
"sfcity",2013-10-24,"group",227.548653521073,0.267989478739147,60.9806450449071,NA,NA,NA
"sfcity",2013-10-24,"total",229.469013285156,0.883905300990568,202.828877255824,NA,NA,NA
"sfcity",2013-10-24,"transient",235.659082032205,0.580982293478095,136.913753958013,NA,NA,NA
"sfcity",2013-10-25,"contract",141.681282132804,0.0380648291266514,5.3930737948301,NA,NA,NA
"sfcity",2013-10-25,"group",222.359305242177,0.221626619641319,49.280741166616,NA,NA,NA
"sfcity",2013-10-25,"total",214.945606571969,0.83844697363442,180.220493326282,NA,NA,NA
"sfcity",2013-10-25,"transient",216.925235217075,0.57875552486645,125.546678364836,NA,NA,NA
"sfcity",2013-10-26,"contract",143.095671216738,0.0389607254176011,5.57511115472269,NA,NA,NA
"sfcity",2013-10-26,"group",238.46174656115,0.285499086256847,68.0806107504204,NA,NA,NA
"sfcity",2013-10-26,"total",230.66273323474,0.942977295189284,217.509720286662,NA,NA,NA
"sfcity",2013-10-26,"transient",232.578709924323,0.618517483514835,143.853998381519,NA,NA,NA
"sfcity",2013-10-27,"contract",141.312989686,0.0354498077583138,5.00951831812129,NA,NA,NA
"sfcity",2013-10-27,"group",242.916772912009,0.369858265832609,89.8447763708893,NA,NA,NA
"sfcity",2013-10-27,"total",246.585037847091,0.868206389773864,214.086705481475,NA,NA,NA
"sfcity",2013-10-27,"transient",257.577974738933,0.462898316182941,119.232410792464,NA,NA,NA
"sfcity",2013-10-28,"contract",137.454638946949,0.0362718800863477,4.98573818119597,NA,NA,NA
"sfcity",2013-10-28,"group",246.567781625952,0.445896148129853,109.943624079935,NA,NA,NA
"sfcity",2013-10-28,"total",273.416274883527,0.961267867270984,262.826279434465,NA,NA,NA
"sfcity",2013-10-28,"transient",308.69748874289,0.479099839054783,147.896917173334,NA,NA,NA
"sfcity",2013-10-29,"contract",141.497170240065,0.0350607361349362,4.9609949496271,NA,NA,NA
"sfcity",2013-10-29,"group",250.438938613045,0.433808702999729,108.642591140354,NA,NA,NA
"sfcity",2013-10-29,"total",276.921231852051,0.956293069978404,264.817854949999,NA,NA,NA
"sfcity",2013-10-29,"transient",310.23171486016,0.487423630843738,151.214268860018,NA,NA,NA
"sfcity",2013-10-30,"contract",145.118255446677,0.0342139030672764,4.9650619251449,NA,NA,NA
"sfcity",2013-10-30,"group",251.02543249543,0.351048029882214,88.1219835278515,NA,NA,NA
"sfcity",2013-10-30,"total",253.57334309799,0.835438263894597,211.844873527734,NA,NA,NA
"sfcity",2013-10-30,"transient",263.802914350064,0.450176330945106,118.757828074737,NA,NA,NA
"sfcity",2013-10-31,"contract",139.130840071716,0.0356363024447419,4.9581086961867,NA,NA,NA
"sfcity",2013-10-31,"group",214.691693340728,0.284920317875621,61.1700255118957,NA,NA,NA
"sfcity",2013-10-31,"total",217.352988558839,0.769157282002442,167.178633915024,NA,NA,NA
"sfcity",2013-10-31,"transient",225.257134771139,0.448600661682079,101.050499706942,NA,NA,NA
"sfcity",2013-11-01,"contract",136.736350574503,0.0354485395610524,4.84710393277423,NA,NA,NA
"sfcity",2013-11-01,"group",216.67383468841,0.223137020029867,48.3479537908161,NA,NA,NA
"sfcity",2013-11-01,"total",192.276914643247,0.789306830581304,151.765482091013,NA,NA,NA
"sfcity",2013-11-01,"transient",185.729176039016,0.530721270990384,98.5704243674234,NA,NA,NA
"sfcity",2013-11-02,"contract",142.3332498274,0.0367201969117745,5.22650496075494,NA,NA,NA
"sfcity",2013-11-02,"group",199.969237414154,0.210877640588629,42.1690409762044,NA,NA,NA
"sfcity",2013-11-02,"total",185.611638223611,0.868890078474939,161.276110901975,NA,NA,NA
"sfcity",2013-11-02,"transient",183.296293522654,0.621292240974535,113.880564965016,NA,NA,NA
"sfcity",2013-11-03,"contract",137.015400561083,0.0344018444194444,4.71358249317025,NA,NA,NA
"sfcity",2013-11-03,"group",201.017932918617,0.237893966561128,47.8209534119285,NA,NA,NA
"sfcity",2013-11-03,"total",190.078517195017,0.76501362147773,145.412654804477,NA,NA,NA
"sfcity",2013-11-03,"transient",188.501647232242,0.492717810497158,92.8781188993784,NA,NA,NA
"sfcity",2013-11-04,"contract",140.362415313192,0.0333614611755383,4.68269526897584,NA,NA,NA
"sfcity",2013-11-04,"group",208.772646884278,0.26713490783329,55.7704617835436,NA,NA,NA
"sfcity",2013-11-04,"total",208.37108824557,0.865330633917639,180.309885881648,NA,NA,NA
"sfcity",2013-11-04,"transient",212.198048658536,0.564834264908811,119.856728829128,NA,NA,NA
"sfcity",2013-11-05,"contract",135.996948650607,0.0338107683559542,4.59816132794229,NA,NA,NA
"sfcity",2013-11-05,"group",212.740956154212,0.293546403905942,62.4493426425808,NA,NA,NA
"sfcity",2013-11-05,"total",218.378210844314,0.925692881201854,202.151155188179,NA,NA,NA
"sfcity",2013-11-05,"transient",225.799077673324,0.598335708939957,135.103651217656,NA,NA,NA
"sfcity",2013-11-06,"contract",136.618221175664,0.0349192812108811,4.77061008376339,NA,NA,NA
"sfcity",2013-11-06,"group",213.414545322786,0.365496880833026,78.002350639877,NA,NA,NA
"sfcity",2013-11-06,"total",233.24996930167,0.978076040270121,228.136206367705,NA,NA,NA
"sfcity",2013-11-06,"transient",251.64158205071,0.577659878226213,145.363245644065,NA,NA,NA
"sfcity",2013-11-07,"contract",136.909680029266,0.0335801280652121,4.59744458874999,NA,NA,NA
"sfcity",2013-11-07,"group",216.218637696765,0.43855647253167,94.8240830438968,NA,NA,NA
"sfcity",2013-11-07,"total",244.228544556206,0.975376794814168,238.214854991361,NA,NA,NA
"sfcity",2013-11-07,"transient",275.799367684822,0.503240194217285,138.793327358714,NA,NA,NA
"sfcity",2013-11-08,"contract",136.3490017064,0.0341748143646397,4.65970182212019,NA,NA,NA
"sfcity",2013-11-08,"group",213.447302226633,0.420606632881408,89.7773510871649,NA,NA,NA
"sfcity",2013-11-08,"total",242.248327355572,0.957104979420027,231.857080368191,NA,NA,NA
"sfcity",2013-11-08,"transient",273.568763271298,0.502323532173979,137.420027458905,NA,NA,NA
"sfcity",2013-11-09,"contract",139.182938733355,0.0341590459091181,4.75435639395865,NA,NA,NA
"sfcity",2013-11-09,"group",217.131236251234,0.406038314180798,88.163601123444,NA,NA,NA
"sfcity",2013-11-09,"total",246.142129701814,0.975762401307876,240.176235540877,NA,NA,NA
"sfcity",2013-11-09,"transient",274.958719651652,0.535565041217959,147.258278023474,NA,NA,NA
"sfcity",2013-11-10,"contract",139.137790531751,0.0325864021343439,4.53399999435176,NA,NA,NA
"sfcity",2013-11-10,"group",208.431105126037,0.348305990793013,72.5978025830072,NA,NA,NA
"sfcity",2013-11-10,"total",212.085445464326,0.860703355993149,182.542654668447,NA,NA,NA
"sfcity",2013-11-10,"transient",219.692462668125,0.479810963065791,105.410852091088,NA,NA,NA
"sfcity",2013-11-11,"contract",140.896092370749,0.0320239792973122,4.51205354515306,NA,NA,NA
"sfcity",2013-11-11,"group",200.922674205231,0.262660122638054,52.7743742475118,NA,NA,NA
"sfcity",2013-11-11,"total",209.375676359561,0.773734260643116,162.001134144717,NA,NA,NA
"sfcity",2013-11-11,"transient",218.588188415432,0.479050158707749,104.714706352052,NA,NA,NA
"sfcity",2013-11-12,"contract",139.059478234412,0.0320905639954443,4.46249708545451,NA,NA,NA
"sfcity",2013-11-12,"group",219.656091977849,0.245361552795448,53.895159808665,NA,NA,NA
"sfcity",2013-11-12,"total",218.792889667437,0.833414281053848,182.345118841881,NA,NA,NA
"sfcity",2013-11-12,"transient",223.014208371774,0.555962164262955,123.987461947761,NA,NA,NA
"sfcity",2013-11-13,"contract",138.597825487073,0.0321712401512788,4.45886392818968,NA,NA,NA
"sfcity",2013-11-13,"group",220.845641953735,0.25051247050807,55.324587366771,NA,NA,NA
"sfcity",2013-11-13,"total",220.242449766907,0.862275444005956,189.90965616172,NA,NA,NA
"sfcity",2013-11-13,"transient",224.513562530301,0.579591733346608,130.126204866759,NA,NA,NA
"sfcity",2013-11-14,"contract",138.052694049826,0.0331082684958359,4.57068566117514,NA,NA,NA
"sfcity",2013-11-14,"group",215.063772135656,0.233417243763005,50.19959292518,NA,NA,NA
"sfcity",2013-11-14,"total",204.391491448246,0.815617058267347,166.705186989894,NA,NA,NA
"sfcity",2013-11-14,"transient",203.854729174441,0.549091546008506,111.934908403539,NA,NA,NA
"sfcity",2013-11-15,"contract",139.86008839299,0.0334786669150394,4.68232931401691,NA,NA,NA
"sfcity",2013-11-15,"group",187.299772337797,0.1708849746829,32.0067168540575,NA,NA,NA
"sfcity",2013-11-15,"total",179.8335354027,0.727164861018439,130.768627777559,NA,NA,NA
"sfcity",2013-11-15,"transient",179.95287331917,0.522801219420499,94.0795816094852,NA,NA,NA
"sfcity",2013-11-16,"contract",138.599411914076,0.0350500102768695,4.85791081195644,NA,NA,NA
"sfcity",2013-11-16,"group",206.773338243541,0.144252306896341,29.8275310462883,NA,NA,NA
"sfcity",2013-11-16,"total",182.001429187126,0.772102848554353,140.523821916344,NA,NA,NA
"sfcity",2013-11-16,"transient",178.539617384469,0.592800531381142,105.838380058099,NA,NA,NA
"sfcity",2013-11-17,"contract",141.224006692978,0.0337588219938285,4.7675561032035,NA,NA,NA
"sfcity",2013-11-17,"group",261.529114119907,0.380596034259189,99.536943677356,NA,NA,NA
"sfcity",2013-11-17,"total",280.320015065091,0.82484195207835,231.219708432922,NA,NA,NA
"sfcity",2013-11-17,"transient",309.181969282579,0.410487095825332,126.915208652363,NA,NA,NA
"sfcity",2013-11-18,"contract",144.410942864553,0.0331059194749664,4.78085704577788,NA,NA,NA
"sfcity",2013-11-18,"group",271.127360430028,0.490462728444719,132.977864952526,NA,NA,NA
"sfcity",2013-11-18,"total",338.734379332872,0.953693845052615,323.048892677478,NA,NA,NA
"sfcity",2013-11-18,"transient",430.781948870366,0.430125197132929,185.290170679173,NA,NA,NA
"sfcity",2013-11-19,"contract",140.692536864433,0.0330787387756817,4.65393167462657,NA,NA,NA
"sfcity",2013-11-19,"group",268.313632636813,0.506715711818563,135.958733352187,NA,NA,NA
"sfcity",2013-11-19,"total",341.580421670982,0.976770910599111,333.645819518394,NA,NA,NA
"sfcity",2013-11-19,"transient",441.747261372914,0.436976460004865,193.03315449158,NA,NA,NA
"sfcity",2013-11-20,"contract",139.327417003454,0.0323021040378755,4.50056871937406,NA,NA,NA
"sfcity",2013-11-20,"group",258.369393827101,0.534038962840282,137.979323109097,NA,NA,NA
"sfcity",2013-11-20,"total",326.706128959314,0.976948882826976,319.175187699528,NA,NA,NA
"sfcity",2013-11-20,"transient",430.326187198251,0.410607815948818,176.695295871056,NA,NA,NA
"sfcity",2013-11-21,"contract",140.852041217045,0.0310054326370504,4.36717847574616,NA,NA,NA
"sfcity",2013-11-21,"group",207.296855227574,0.267332187826908,55.4171218376253,NA,NA,NA
"sfcity",2013-11-21,"total",210.349276561655,0.788446631479956,165.849178539282,NA,NA,NA
"sfcity",2013-11-21,"transient",216.410789930261,0.490109011015998,106.064878225911,NA,NA,NA
"sfcity",2013-11-22,"contract",143.234434609786,0.0302070318168952,4.32668712353282,NA,NA,NA
